1	0	2453991.515350188	0.0044	2	Collier Cameron et al 2007
2	8	2454008.732799586	0.00028	1	Charbonneau et al 2007
12	170	2454357.3905383097	0.0007	2	Ohlert J.
13	170	2454357.3913283097	0.0008	3	S. Poddaný
14	170	2454357.3922383096	0.00073	3	S. Poddaný
15	170	2454357.393278309	0.00016	1	Hrudkova et al 2008
18	328	2454697.4451308083	0.0009	3	Naves
19	334	2454710.359550616	0.001	3	Kocián R.
21	356	2454757.7059299923	0.0006	1	Gary
24	447	2454953.557010262	0.00083	3	Brát L.
25	460	2454981.5378302163	0.00044	2	Sauer T.
26	462	2454985.8414502135	9e-05	1	Southworth et al. 2010
27	473	2455009.517540218	0.0018	3	Gonzalez
29	481	2455026.7334402436	0.0006	2	Norby
31	486	2455037.4907402694	0.0014	3	Salom
32	486	2455037.495240269	0.001	3	Naves
34	494	2455054.711980325	0.00092	3	Vander Haagen G.
35	500	2455067.6262803786	0.00011	1	Southworth et al. 2010
37	501	2455069.7806403884	0.0015	3	Garlitz
38	503	2455074.082120409	0.0005	2	Cao Ch.
41	513	2455095.605740528	0.0009	3	Cordiale
42	513	2455095.605850528	0.00083	3	Menzies K.
43	537	2455147.257950918	0.00017	1	Southworth et al. 2010
45	650	2455390.460794491	0.00084	3	Vanhuysse  M.
46	650	2455390.4616344916	0.00081	3	V. Krushevska, Yu. Kuznietsova, M. Andreev
48	652	2455394.7647645767	0.00095	3	Tieman B.
49	657	2455405.5245147934	0.00081	3	Naves R.
50	665	2455422.743325154	0.00084	3	Garlitz I.
51	675	2455444.2624856276	0.00068	3	Andreev M., Kuznietsova Y., Krushevska V.
52	678	2455450.719885775	0.00072	3	Garlitz I.
53	697	2455491.6135767577	0.00047	2	Shadick S.
54	836	2455790.7713653767	0.0007	2	Hose K.
55	836	2455790.7738053766	0.00078	2	Shadic S.
56	840	2455799.380525649	0.0007	2	Vrašťák M.
58	840	2455799.3830556497	0.00081	3	Zibar M.
59	840	2455799.3856556495	0.00156	3	Marek P.
60	853	2455827.363926544	0.00048	2	Carrion J.A.
62	985	2456111.39652727	0.08397	2	Francisco Carlos Soldán Alfaro
63	985	2456111.4535172717	0.00037	1	Scarmato T.
65	991	2456124.3641576637	0.00084	2	Yu. Kuznietsova, M. Andreev, V. Krushevska
66	998	2456139.43133812	0.00073	3	Ayiomamitis A.
67	1005	2456154.498618575	0.00082	2	Martineli F.
68	1006	2456156.64969864	0.00044	2	Skillman D.
69	1007	2456158.8017887054	0.0006	3	Shadic S.
70	1024	2456195.389089798	0.0006	2	Gaitan J.
71	1024	2456195.389449798	0.00112	3	Carre&#241
72	1026	2456199.6942999256	0.00063	3	Shadic S.
76	1131	2456425.680205795	0.00068	2	Schteinman G. M.
77	1132	2456427.8318458414	0.00098	3	Oksanen A.
78	1132	2456427.8337758416	0.00151	3	Oksanen A.
79	1139	2456442.895876161	0.00055	2	Kehusmaa P., Harlingten C.
80	1156	2456479.48140689	0.00074	2	Shadic S., Rusov S.
81	1156	2456479.48387689	0.00101	3	Salisbury M.
82	1156	2456479.48486689	0.00068	2	Vabhuysse M.
84	1165	2456498.8524272526	0.00069	3	Shadic S.
85	1169	2456507.462537409	0.00052	2	Gonzalez J.
86	1169	2456507.462607409	0.00131	3	Poddaný S., Korda D., Mádlová T., Butkovičová D.
87	1169	2456507.462887409	0.00078	3	Trnka J.
88	1170	2456509.6156674474	0.00059	3	Benni P.
89	1171	2456511.7652774863	0.0006	3	Benni P.
90	1175	2456520.3745676386	0.00075	3	Marino G.
91	1175	2456520.3756176387	0.00038	2	Ö&#287
92	1175	2456520.3765176386	0.00065	3	Scaggiante F., Zardin D.
93	1175	2456520.3789676386	0.0011	3	Majchrovic I., Maruska Tomas
94	1203	2456580.6512586377	0.00135	3	Majewski R.
95	1209	2456593.5480488366	0.00101	3	Benni P.
96	1227	2456632.292849397	0.00154	3	René R.
97	1290	2456767.8806906985	0.00064	2	Mašek M., Hoňková K., Juryšek J.
98	1314	2456819.5340409223	0.00103	3	Horta F. G.
100	1326	2456845.367460988	0.0009	3	Cihan Tugrul Tezcan, Sercan Oz, Ozgur Basturk
101	1333	2456860.426481013	0.00081	3	Gaitan J.
102	1335	2456864.731881018	0.00053	3	Benni P.
103	1340	2456875.492351027	0.00084	3	Horta F. G.
105	1348	2456892.7136210287	0.0006	3	Eduardo Fernández-Lajús, Romina P. Di Sisto
106	1354	2456905.6242110212	0.00073	3	Kevin B. Alton
107	1359	2456916.3837810075	0.00069	3	Hentunen V. P.
108	1361	2456920.6891210005	0.00065	3	Taylor S.
109	1365	2456929.297780984	0.00058	2	Cervoni M., Nodari S. ATA Associazione Tuscolana Astronomia
110	1367	2456933.6026609745	0.0008	3	Oscar Gryn
111	1486	2457189.718348732	0.00029	1	C. Colazo, C. Villarreal, R. Melia, M. Schneiter
112	1491	2457200.479448559	0.00083	2	Gianluca Rossi
113	1498	2457215.5433798833	0.00149	2	Marc DELDEM
114	1498	2457215.5437498833	0.00061	2	Matthieu BACHSCHMIDT
115	1517	2457256.433129162	0.00132	3	Nicolas Kizilian
117	1530	2457284.416998638	0.0005	2	Marc Bretton
118	1662	2457568.5082714725	0.00072	3	Marc DELDEM
119	1664	2457572.8204813385	0.00082	3	Benjamin Fitter
120	1675	2457596.470440593	0.00184	3	Vincent BOUDON
121	1675	2457596.487850593	0.00048	2	Marc Bretton
125	1688	2457624.4637896875	0.00073	2	Jérôme PROUST
126	1688	2457624.465999688	0.00024	1	Marc Bretton
127	1688	2457624.467269688	0.00051	2	Marc Bretton
128	1701	2457652.4443787658	0.00052	2	Marc Bretton
129	1707	2457665.3608083357	0.00341	3	Vincent Hourdin, Gérald Aufranc, Jérémy Camponovo, Céline Poveda
130	1842	2457955.9011192685	0.00072	3	Scott Dixon
131	1846	2457964.517248931	0.00066	3	F. Lomoz
132	1848	2457968.8196487622	0.00064	3	J Garlitz
133	1852	2457977.427738425	0.00177	3	Gabriel Murawski
134	1865	2458005.4103873274	0.00037	1	Marc Bretton
135	1865	2458005.4143373277	0.00042	2	Ferran Grau Horta
136	1871	2458018.3241068204	0.00045	1	Claudio Lopresti
137	2010	2458317.4808450197	0.00036	1	Pere Guerra
139	2029	2458358.373953449	0.00051	2	Yves Jongen
140	2036	2458373.439272883	0.00056	2	Anael Wunsche
141	2042	2458386.351612404	0.00117	3	camille colomb
142	2042	2458386.351622404	0.00109	3	camille colomb
143	2174	2458670.4506229055	0.00189	3	Agrupacio Astronomica Sabadell
144	2181	2458685.5117824683	0.00147	3	Ferran Grau Horta
145	2187	2458698.4217621004	0.00112	2	CCD skupina v Úpici
146	2187	2458698.4224421005	0.00064	2	Claudio Lopresti
147	2187	2458698.4226021003	0.00171	3	CCD skupina v Úpici
148	2187	2458698.4248721004	0.00108	3	Didier LALOUM
149	2187	2458698.4288521004	0.00176	3	Jean plazas
150	2187	2458698.4307121	0.00059	2	Luis Tremosa
152	2200	2458726.4028213276	0.00099	3	Pavel Pintr
154	2207	2458741.4702909244	0.00037	1	Marc Bretton
156	2226	2458782.360909888	0.00065	2	JOSEP GAITAN
159	2352	2459053.5413850653	0.0003	1	Manfred Raetz
160	2352	2459053.5427350653	0.00048	2	Yves Jongen
161	2358	2459066.455144932	0.00064	3	Pedro Martorell
162	2365	2459081.5218447912	0.00123	3	F. Lomoz
163	2374	2459100.889594633	0.00041	2	Carl R Knight
164	2403	2459163.3052842882	0.00044	2	Ferran Grau Horta
165	2503	2459378.5296648443	0.00085	3	Roberto Pidal
167	2522	2459419.417685246	0.00046	2	Manfred Raetz
